,bacen_code,nm_serie,unit,periodicity,source,special
18191,27332,Saldo de crédito por estado - MEI - Ceará,R$ (milhões),T,BCB-Depef,N
18192,27333,Saldo de crédito por estado - MEI - Distrito Federal,R$ (milhões),T,BCB-Depef,N
18193,27334,Saldo de crédito por estado - MEI - Espírito Santo,R$ (milhões),T,BCB-Depef,N
18194,27335,Saldo de crédito por estado - MEI - Goiás,R$ (milhões),T,BCB-Depef,N
18195,27336,Saldo de crédito por estado - MEI - Maranhão,R$ (milhões),T,BCB-Depef,N
18196,27337,Saldo de crédito por estado - MEI - Minas Gerais,R$ (milhões),T,BCB-Depef,N
18197,27338,Saldo de crédito por estado - MEI - Mato Grosso do Sul,R$ (milhões),T,BCB-Depef,N
18198,27339,Saldo de crédito por estado - MEI - Mato Grosso,R$ (milhões),T,BCB-Depef,N
18199,27340,Saldo de crédito por estado - MEI - Pará,R$ (milhões),T,BCB-Depef,N
18200,27341,Saldo de crédito por estado - MEI - Paraíba,R$ (milhões),T,BCB-Depef,N
18201,27342,Saldo de crédito por estado - MEI - Pernambuco,R$ (milhões),T,BCB-Depef,N
18202,27343,Saldo de crédito por estado - MEI - Piauí,R$ (milhões),T,BCB-Depef,N
18203,27344,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos direcionados - Financiamento habitacional - carteira hipotecária,R$ (milhões),T,BCB-Depef,N
18204,27347,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos direcionados - Financiamento rural - investimento,R$ (milhões),T,BCB-Depef,N
18205,27348,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos direcionados - Microcrédito,R$ (milhões),T,BCB-Depef,N
18206,27350,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos direcionados - Outros empréstimos,R$ (milhões),T,BCB-Depef,N
18207,27351,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos direcionados - Outros financiamentos,R$ (milhões),T,BCB-Depef,N
18208,27352,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos direcionados - Outros títulos descontados,R$ (milhões),T,BCB-Depef,N
18209,27353,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos direcionados - Recebíveis adquiridos,R$ (milhões),T,BCB-Depef,N
18210,27355,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Adiantamentos a depositantes,R$ (milhões),T,BCB-Depef,N
18211,27356,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Antecipação de fatura de cartão de crédito,R$ (milhões),T,BCB-Depef,N
18212,27357,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Aquisição de bens - outros bens,R$ (milhões),T,BCB-Depef,N
18213,27358,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Aquisição de bens - veículos automotores,R$ (milhões),T,BCB-Depef,N
18214,27359,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Arrendamento financeiro,R$ (milhões),T,BCB-Depef,N
18215,27360,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Arrendamento financeiro de veículos automotores até 2 toneladas,R$ (milhões),T,BCB-Depef,N
18216,27361,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Arrendamento operacional,R$ (milhões),T,BCB-Depef,N
18217,27362,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Avais e fianças honrados,R$ (milhões),T,BCB-Depef,N
18218,27363,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Capital de giro com prazo de vencimento até 365 dias,R$ (milhões),T,BCB-Depef,N
18219,27365,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Capital de giro com prazo de vencimento superior a 365 dias,R$ (milhões),T,BCB-Depef,N
18220,27368,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Cartão de crédito - compra à vista e parcelado lojista,R$ (milhões),T,BCB-Depef,N
18221,27369,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Cartão de crédito - compra ou fatura parcelada pela instituição financeira emitente do cartão,R$ (milhões),T,BCB-Depef,N
18222,27371,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Cheque especial,R$ (milhões),T,BCB-Depef,N
18223,27372,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Cheque especial e conta garantida,R$ (milhões),T,BCB-Depef,N
18224,27373,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Compror,R$ (milhões),T,BCB-Depef,N
18225,27374,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Financiamento rural - investimento,R$ (milhões),T,BCB-Depef,N
18226,27375,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Microcrédito,R$ (milhões),T,BCB-Depef,N
18227,27376,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Outros com característica de crédito,R$ (milhões),T,BCB-Depef,N
18228,27377,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Outros direitos creditórios descontados,R$ (milhões),T,BCB-Depef,N
18229,27378,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Outros empréstimos,R$ (milhões),T,BCB-Depef,N
18230,27379,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Outros financiamentos,R$ (milhões),T,BCB-Depef,N
18231,27381,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Outros títulos descontados,R$ (milhões),T,BCB-Depef,N
18232,27382,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Recebíveis adquiridos,R$ (milhões),T,BCB-Depef,N
18233,27383,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Títulos e créditos a receber,R$ (milhões),T,BCB-Depef,N
18234,27384,Taxa de inadimplência por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Financiamento rural – custeio,%,T,BCB-Depef,N
18235,27385,Taxa de inadimplência por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Desconto de cheques,%,T,BCB-Depef,N
18236,27386,Taxa de inadimplência por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Desconto de duplicatas,%,T,BCB-Depef,N
18237,27388,Taxa de inadimplência por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Financiamento à importação,%,T,BCB-Depef,N
18238,27391,Taxa de inadimplência por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Financiamento rural - investimento,%,T,BCB-Depef,N
18239,27392,Taxa de inadimplência por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Microcrédito,%,T,BCB-Depef,N
18240,27393,Taxa de inadimplência por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Outros com característica de crédito,%,T,BCB-Depef,N
18241,27394,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Conta Garantia,R$ (milhões),T,BCB-Depef,N
18242,27395,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Crédito rotativo vinculado a cartão de crédito,R$ (milhões),T,BCB-Depef,N
18243,27396,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Financiamento rural – custeio,R$ (milhões),T,BCB-Depef,N
18244,27397,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Desconto de cheques,R$ (milhões),T,BCB-Depef,N
18245,27398,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Desconto de duplicatas,R$ (milhões),T,BCB-Depef,N
18246,27399,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Devedores por compra de valores e bens,R$ (milhões),T,BCB-Depef,N
18247,27401,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Financiamento de projeto,R$ (milhões),T,BCB-Depef,N
18248,27443,Spread do ICC - Total,p.p.,M,BCB-DSTAT,N
18249,27444,Spread do ICC - Pessoas jurídicas - Total,p.p.,M,BCB-DSTAT,N
18250,27445,Spread do ICC - Pessoas físicas - Total,p.p.,M,BCB-DSTAT,N
18251,27446,Spread do ICC - Recursos livres - Total,p.p.,M,BCB-DSTAT,N
18252,27447,Spread do ICC - Recursos livres - Pessoas jurídicas - Total,p.p.,M,BCB-DSTAT,N
18253,27448,Spread do ICC - Recursos livres - Pessoas físicas - Total,p.p.,M,BCB-DSTAT,N
18254,27449,Spread do ICC - Recursos direcionados - Total,p.p.,M,BCB-DSTAT,N
18255,27450,Spread do ICC - Recursos direcionados - Pessoas jurídicas - Total,p.p.,M,BCB-DSTAT,N
18256,27451,Spread do ICC - Recursos direcionados - Pessoas físicas - Total,p.p.,M,BCB-DSTAT,N
18257,27452,Administradora de consórcio por tipo - administradora de bancos,Unidades,A,Unicad,N
18258,27453,Administradora de consórcio por tipo - administradora de fabricantes,Unidades,A,Unicad,N
18259,27454,Administradora de consórcio por tipo - independente e outras,Unidades,A,Unicad,N
18260,27455,Administradora de consórcio por tipo - total,Unidades,A,Unicad,N
18261,27456,Cotas ativas por tipo de administradora - administradora de bancos,Unidades,A,SAG,N
18262,27457,Cotas ativas por tipo de administradora - administradora de fabricantes,Unidades,A,SAG,N
18263,27458,Cotas ativas por tipo de administradora - independente e outras,Unidades,A,SAG,N
18264,27459,Cotas ativas por tipo de administradora - total,Unidades,A,SAG,N
18265,27460,Cotas ativas do segmento automóveis por tipo de administradora - administradora de bancos,Unidades,A,SAG,N
18266,27461,Cotas ativas do segmento automóveis por tipo de administradora - administradora de fabricantes,Unidades,A,SAG,N
18267,27462,Cotas ativas do segmento automóveis por tipo de administradora - independente e outras,Unidades,A,SAG,N
18268,27463,Cotas ativas do segmento motos por tipo de administradora - administradora de bancos,Unidades,A,SAG,N
18269,27464,Cotas ativas do segmento motos por tipo de administradora - administradora de fabricantes,Unidades,A,SAG,N
18270,27465,Cotas ativas do segmento motos por tipo de administradora - independente e outras,Unidades,A,SAG,N
18271,27466,Cotas ativas do segmento imóveis por tipo de administradora - administradora de bancos,Unidades,A,SAG,N
18272,27467,Cotas ativas do segmento imóveis por tipo de administradora - administradora de fabricantes,Unidades,A,SAG,N
18273,27468,Cotas ativas do segmento imóveis por tipo de administradora - independente e outras,Unidades,A,SAG,N
18274,27469,Cotas ativas de pessoas físicas pelo segmento do bem - motos,Unidades,A,SAG,N
18275,27470,Cotas ativas de pessoas físicas pelo segmento do bem - veículos,Unidades,A,SAG,N
18276,27471,Cotas ativas de pessoas físicas pelo segmento do bem - imóveis,Unidades,A,SAG,N
18277,27472,Cotas ativas de pessoas físicas pelo segmento do bem - máquinas agrícolas,Unidades,A,SAG,N
18278,27473,Cotas ativas de pessoas físicas pelo segmento do bem - caminhões,Unidades,A,SAG,N
18279,27474,Cotas ativas de pessoas físicas pelo segmento do bem - eletrônicos,Unidades,A,SAG,N
18280,27475,Cotas ativas de pessoas físicas pelo segmento do bem - serviços,Unidades,A,SAG,N
18281,27476,Cotas ativas de pessoas físicas pelo segmento do bem - equipamentos,Unidades,A,SAG,N
18282,27477,Cotas ativas de pessoas físicas pelo segmento do bem - outros bens móveis duráveis,Unidades,A,SAG,N
18283,27478,Cotas ativas de pessoas físicas pelo segmento do bem - ônibus,Unidades,A,SAG,N
18284,27479,Cotas ativas de pessoas físicas pelo segmento do bem - embarcações e aeronaves,Unidades,A,SAG,N
18285,27480,Cotas ativas de pessoas físicas pelo segmento do bem - total,Unidades,A,SAG,N
18286,27481,Cotas ativas de consórcio de pessoas físicas por região - Norte,Unidades,A,SAG,N
18287,27482,Cotas ativas de consórcio de pessoas físicas por região - Nordeste,Unidades,A,SAG,N
18288,27483,Cotas ativas de consórcio de pessoas físicas por região - Centro-Oeste,Unidades,A,SAG,N
18289,27484,Cotas ativas de consórcio de pessoas físicas por região - Sudeste,Unidades,A,SAG,N
18290,27485,Cotas ativas de consórcio de pessoas físicas por região - Sul,Unidades,A,SAG,N
18291,27486,Cotas ativas de consórcio de pessoas físicas por região - Brasil,Unidades,A,SAG,N
18292,27487,Quantidade de cotas excluídas por tipo de bem - consolidado,Unidades,A,SAG,N
18293,27488,Índice de exclusão por tipo de bem - consolidado,%,A,SAG,N
18294,27489,Quantidade de cotas excluídas por tipo de bem - imóveis,Unidades,A,SAG,N
18295,27490,Índice de exclusão por tipo de bem - imóveis,%,A,SAG,N
18296,27491,Quantidade de cotas excluídas por tipo de bem - automóveis,Unidades,A,SAG,N
18297,27492,Índice de exclusão por tipo de bem - automóveis,%,A,SAG,N
18298,27493,Quantidade de cotas excluídas por tipo de bem - motos,Unidades,A,SAG,N
18299,27494,Índice de exclusão por tipo de bem - motos,%,A,SAG,N
18300,27495,Cotistas por faixa de renda - renda não informada,Unidades,A,BCB-Depef,N
18301,27496,Cotistas por faixa de renda - até 1 s.m.,Unidades,A,BCB-Depef,N
18302,27497,Cotistas por faixa de renda - mais de 1 s.m.a 2 s.m.,Unidades,A,BCB-Depef,N
18303,27498,Cotistas por faixa de renda - mais de 2 s.m. a 3 s.m.,Unidades,A,BCB-Depef,N
18304,27499,Cotistas por faixa de renda - mais de 3 s.m. a 5 s.m.,Unidades,A,BCB-Depef,N
18305,27500,Cotistas por faixa de renda - mais de 5 s.m. a 10 s.m.,Unidades,A,BCB-Depef,N
18306,27501,Cotistas por faixa de renda - mais de 10 s.m. a 20 s.m.,Unidades,A,BCB-Depef,N
18307,27502,Cotistas por faixa de renda - acima de 20 s.m.,Unidades,A,BCB-Depef,N
18308,27503,Cotistas por faixa de renda - total,Unidades,A,BCB-Depef,N
18309,27504,Cotistas do segmento automóveis por faixa de renda - renda não informada,Unidades,A,BCB-Depef,N
18310,27505,Cotistas do segmento automóveis por faixa de renda - até 1 s.m.,Unidades,A,BCB-Depef,N
18311,27506,Cotistas do segmento automóveis por faixa de renda - mais de 1 s.m.a 2 s.m.,Unidades,A,BCB-Depef,N
18312,27507,Cotistas do segmento automóveis por faixa de renda - mais de 2 s.m. a 3 s.m.,Unidades,A,BCB-Depef,N
18313,27508,Cotistas do segmento automóveis por faixa de renda - mais de 3 s.m. a 5 s.m.,Unidades,A,BCB-Depef,N
18314,27509,Cotistas do segmento automóveis por faixa de renda - mais de 5 s.m. a 10 s.m.,Unidades,A,BCB-Depef,N
18315,27510,Cotistas do segmento automóveis por faixa de renda - mais de 10 s.m. a 20 s.m.,Unidades,A,BCB-Depef,N
18316,27511,Cotistas do segmento automóveis por faixa de renda - acima de 20 s.m.,Unidades,A,BCB-Depef,N
18317,27512,Cotistas do segmento automóveis - total,Unidades,A,BCB-Depef,N
